,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
0,nguyenthingocanh20121994,5,2023-02-22 13:52,,"Mua cả bộ gội tắm rửa mặt cho chồng dùng xem có hợp k, chứ ổng thích srm lắm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn đã tin dùng sản phẩm Rohto ạ. Mong sớm gặp lại bạn trong đơn hàng tiếp theo. Khi cần Rohto hỗ trợ cũng như tư vấn thông tin nào bạn có thể nhắn tin vào hộp thư Chat của Rohto để được hỗ trợ nhé. Chúc bạn một ngày vui vẻ nhen",0,1,0,6.6957415e-07
1,kieudiem2611,5,2022-05-05 23:49,,"Công dụng: tắm body
Mùi hương: thơm
Phù hợp với loại da: nam
Mùi thơm sang lắm ạ, mà chai hơi nhỏ…ko để ý dung tích…nếu biết trước mua 2c cho chồng xài dần",,0,1,0,4.8017473e-06
2,p.h.d_12.11.98,5,2022-04-08 20:54,,"Chất lượng sản phẩm tuyệt vời, thời gian giao hàng rất nhanh, shop đóng gói đẹp",,1,1,0,2.9565121e-09
3,l*****2,5,2022-05-11 00:29,,Shop đóng gói và giao hàng rất nhanh. Sản phẩm đúng như mô tả. Date khá mới,,0,1,0,0.18068425
4,t*****h,5,2022-06-17 09:49,,"Công dụng: sữa tắm nam
Mùi hương: dễ chịu
Đóng gói kỹ lưỡng, giao hàng nhanh, đúng hẹn,",,0,1,0,6.64259e-10
5,r*****7,5,2022-05-27 13:38,,"Công dụng: gội đầu cho nam
Mùi hương: thơm mát, dễ chịu
Shop phục vụ chu đáo. Hài lòng",,0,1,0,8.7496704e-11
6,10o7d_6mns,5,2023-03-27 20:24,,"🔥 BẢN TIN VKR NEWS NGÀY 27/3/2023!!!

1. Tiger Beer thực sự “có duyên” với YG Family.
Tiger Remix năm ngoái, CL - chị đại 2NE1 đã “quậy đục nước” với các GZB & BlackJack Việt Nam. 
Và gần đây, Tiger lại tiếp tục bắt tay với Nguyễn Công Trí, NTK Việt Nam từng được Rosé (BlackPink) diện đầm thiết kế trong 2 MV solo Gone & On The Ground, trong chiến dịch truyền cảm hứng Bản Lĩnh Á Châu - Vang Danh Toàn Cầu. 

Dấu ấn cho chiến dịch lần này chính là The T-Bản Lĩnh Limited Edition, thiết kế đồng sáng tạo bởi Tiger (+) Công Trí. 

Quả là có quá nhiều sự liên quan đúng hong cả nhà.

2. Red Velvet thông báo tổ chức các buổi biểu diễn tại các thành phố lớn, thuộc khuôn khổ tour diễn ""R to V"".

3. Yuri (SNSD) khoe vẻ đẹp trưởng thành trong ảnh profile.

4. Kim So Eun và Song Jae Rim phủ nhận tin đồ hẹn hò. Trước đó, cư dân mạng phát hiện cả 2 cùng đi du lịch ở Nhật Bản, nhưng công ty của Kim So Eun và Song Jae Rim cho biết hai diễn viên đi cùng các staff và chỉ tình cờ gặp nhau.

5. Bộ phim ""Dr.Romantic 3"" sẽ lên sóng vào 28/4.

6. Nhan sắc xinh đẹp của Go Ara trong ảnh profile mới.

7. Jimin (BTS) sẽ tham gia show radio ""Choi Hwa-jung's Power Time"" vào ngày 31/3.

8. Lee Jinhyuk ký hợp đồng với công ty Bill Entertainment, giúp hỗ trợ hoạt động diễn xuất và âm nhạc cho nam idol.

9. Lee Hyunjoo (cựu thành viên April) sẽ đóng vai chính cho webdrama ""I Like It The Way It Is"" - bộ phim về tình yêu lãng mạn của cặp đôi sinh viên đại học nhưng sau đó phải chia tay.

10. Nhóm nhỏ MAMAMOO+ đáng yêu trong ảnh teaser cho màn comeback với ""ACT 1, SCENE 1"".

11. Lee Chaeyeon tung ảnh concept với hình tượng nữ sinh cho màn comeback với “Over The Moon”.

12. Moonbin và Sanha (ASTRO) là người mẫu mới cho thương hiệu chăm sóc da CLINIQUE.",,0,2,1,0.9944142
7,pikaka92,5,2023-02-23 19:38,,"Công dụng: tắm
Mùi hương: thơm
Hàng đóng rất chắc và thơm","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..
",0,2,0,7.216634e-05
8,x*****6,5,2023-03-27 17:57,,"Mùi hương: thom
Công dụng: làm sạch
Đóng gói hàng cẩn thận, giao hàng nhanh, mua chính hãng",,0,2,0,4.1781208e-05
9,d*****c,5,2023-02-20 12:06,,"Công dụng: tắm
Mùi hương: thơm
Mùi thơm nam tính. Shop chuẩn bị hàng nhanh giao tích tắc","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,2,0,2.1452152e-07
10,t*****2,5,2022-06-25 11:01,,"Sữa tắm mùi thơm tắm xong cảm giác da người mượt mà hơn không còn bết rít 
Giao hàng nhanh chóng trong vòng 1 ngày",,0,2,0,2.895403e-10
