,Username,Rating,Posted At,Product Categories,Review Text,Shop's response,Likes,Page,Class,Probability
0,minhxiu2912,5,2023-03-31 15:48,,"Lợi ích: ok
Kinh nghiệm sử dụng: ok
Bao bì: ok
Zxcvbmlkjhgffsaqwetiooljhgfsazzvbmmpou",,0,1,1,0.95730793
1,thuhoai76021,5,2022-12-15 10:08,,"Đã mua lần hai loại dầu gội này, giảm gãy rụng h à mùi hương thơm ngát, đóng gói cẩn thận, giao hàng đúng hẹn","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️
",0,1,1,0.9191036
2,tinusaranghae,5,2023-02-05 14:49,,"Công dụng: giam rung toc
Mùi hương: thơm
Dành cho tóc: da đầu dầu
Khuyên mấy bà nào bị rụng tóc do covid, stress, trầm cảm hoặc bị dị ứng với chất hương liệu trong các loại dầu gội khác thì nên sử dụng em này . Xài 1 thời gian qua 3,4 chai rồi rất hiệu quả . Và 2 chai hơn 350k là rất rẻ . Ở ngoài tiệm thuốc bán 1 chai đã 240k rồi . Nên mua nha","Rohto Mentholatum Viet Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Viet Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo ạ. Mong bạn sẽ luôn ủng hộ Rohto nhé..",1,1,0,8.800248e-11
3,ivy_tran_1995,5,2023-02-03 11:00,,"Công dụng: gội
Mùi hương: bình thường
Dành cho tóc: mọi loại
Chuẩn bị hàng cũng như giao hàng nhanh.
Mọi người nên mua nhé.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,1,0,2.7051734e-09
4,nguyettruc90,5,2021-11-08 19:25,,Chất lượng sản phẩm khỏi bàn nhe. Có hình ảnh cụ thể nói lên tất cả rồi. Ưng khỏi tả,,3,1,0,1.2984713e-09
5,dangtoan85,5,2023-02-13 08:50,,Shop đóng gói cẩn thận .mua hàng giúp vk chưa dùng thử lên ko biết chất lượng thế nào 👍,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,1,0,9.5262905e-05
6,yuri.plisetsky,5,2023-01-15 21:45,,"Bảng thành phần thiên nhiên, mình so sánh với hầu hết các loại sp trên thị trường thì thấy thành phần lành tính và thân thiện với môi trường hơn, gội xong tóc hơi khô.","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé
",1,2,0,0.010335583
7,sioryha,5,2022-12-19 04:41,,"Đóng gói hàng oki nè, nhận được đầy đủ hàng, dầu gội có mùi hương của thảo mộc cũng ko khó chịu, hy vong chất lượng hiểu quả giảm rụng tóc tốt","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,2,1,0.8086687
8,l*****3,5,2022-12-15 22:12,,Always a fan for this brand. Lots of gifts with very far expiry date. Suitable for oily skin 🌺🌺🌺,"Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé ❤️",0,2,0,1.6109928e-11
9,yenloan267,5,2022-11-15 15:15,,"Mua luôn 1 cặp nên được giá tiết kiệm hơn 100k. Dầu gội mới dùng 1 thời gian nhưng thấy cũng có cải thiện vấn đề rụng tóc nhưng gội hơi rít tóc, nên dùng thêm dầu xả, mùi thơm","Rohto Mentholatum Việt Nam xin chào bạn, Rohto rất vui khi bạn hài lòng với sản phẩm và dịch vụ của Rohto Mentholatum Việt Nam. Mong sớm gặp lại bạn trong đơn hàng tiếp theo nhé 
",0,2,1,0.99492586
